sequenceID,labelStart,labelEnd,annotation,max.changes,min.changes,color,possible.fn,possible.fp
405_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
237_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
125_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
105_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
568_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
578_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
484_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
565_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
340_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
601_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
225_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
344_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
512_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
575_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
486_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
306_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
437_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
450_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
434_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
200_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
288_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
469_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
272_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
463_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
439_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
335_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
453_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
494_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
581_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
585_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
580_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
577_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
386_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
563_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
343_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
398_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
579_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
392_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
416_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
480_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
354_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
347_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
573_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
157_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
422_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
571_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
341_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
582_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
357_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
589_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
489_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
506_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
452_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
406_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
350_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
33_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
75_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
64_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
496_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
587_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
586_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
457_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
464_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
88_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
1_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
273_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
431_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
61_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
159_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
470_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
516_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
505_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
111_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
53_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
47_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
129_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
69_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
120_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
256_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
42_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
403_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
383_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
509_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
236_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
572_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
409_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
337_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
348_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
583_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
395_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
423_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
196_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
218_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
205_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
166_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
468_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
353_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
576_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
602_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
476_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
574_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
567_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
424_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
507_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
519_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
206_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
154_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
141_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
72_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
54_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
127_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
212_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
327_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
440_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
324_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
429_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
9_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
261_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
252_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
336_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
446_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
244_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
371_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
144_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
378_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
51_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
13_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
45_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
32_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
74_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
21_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
78_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
142_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
93_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
19_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
223_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
255_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
321_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
278_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
246_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
448_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
373_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
427_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
163_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
447_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
177_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
442_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
428_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
456_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
443_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
430_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
171_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
240_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
263_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
241_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
259_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
432_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
221_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
176_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
285_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
266_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
471_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
465_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
322_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
435_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
365_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
466_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
462_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
243_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
315_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
37_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
400_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
147_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
77_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
258_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
4_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
331_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
27_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
119_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
123_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
102_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
131_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
172_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
28_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
599_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
216_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
316_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
441_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
474_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
591_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
202_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
482_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
419_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
508_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
495_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
479_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
30_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
217_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
136_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
6_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
175_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
124_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
325_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
213_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
333_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
393_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
148_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
402_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
521_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
590_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
342_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
195_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
326_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
550_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
363_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
473_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
313_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
561_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
553_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
84_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
180_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
52_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
388_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
185_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
224_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
487_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
493_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
547_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
294_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
394_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
375_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
380_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
548_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
297_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
588_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
410_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
227_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
192_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
362_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
317_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
351_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
60_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
349_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
420_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
17_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
89_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
546_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
544_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
183_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
522_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
545_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
254_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
412_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
190_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
513_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
385_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
309_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
475_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
491_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
86_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
83_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
110_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
146_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
82_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
65_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
76_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
184_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
151_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
116_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
73_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
384_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
58_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
211_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
128_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
215_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
46_chr3,0,91000000,breakpoint,Inf,1,#a445ee,1,0
150_chr3,0,91000000,normal,0,0,#f6f4bf,0,1
150_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
211_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
128_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
235_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
46_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
400_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
147_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
215_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
282_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
488_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
50_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
145_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
300_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
305_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
92_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
267_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
379_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
290_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
291_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
304_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
299_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
10_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
24_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
100_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
366_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
199_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
369_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
219_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
238_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
198_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
208_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
301_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
436_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
210_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
117_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
214_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
133_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
15_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
330_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
274_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
289_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
101_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
332_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
14_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
249_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
232_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
323_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
277_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
106_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
12_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
189_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
113_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
57_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
18_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
66_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
204_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
314_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
44_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
5_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
112_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
8_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
81_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
121_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
270_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
245_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
173_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
149_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
114_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
310_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
91_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
191_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
188_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
503_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
40_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
94_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
248_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
168_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
234_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
201_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
20_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
220_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
593_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
594_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
194_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
209_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
268_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
598_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
364_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
352_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
555_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
592_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
247_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
38_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
162_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
115_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
155_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
39_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
29_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
103_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
161_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
233_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
329_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
260_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
504_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
104_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
356_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
226_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
68_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
228_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
7_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
2_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
257_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
275_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
135_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
320_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
41_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
538_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
396_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
298_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
520_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
533_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
483_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
485_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
339_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
558_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
77_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
258_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
4_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
331_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
27_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
119_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
123_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
102_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
131_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
172_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
28_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
599_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
216_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
316_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
441_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
474_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
591_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
202_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
482_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
419_chr4,0,50400000,breakpoint,Inf,1,#a445ee,1,0
508_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
495_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
479_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
30_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
217_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
136_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
6_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
175_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
124_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
325_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
213_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
333_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
393_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
148_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
402_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
521_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
590_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
342_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
195_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
326_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
550_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
363_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
473_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
313_chr4,0,50400000,normal,0,0,#f6f4bf,0,1
